1,사회,용산서장 '이태원 참사' 현장 차 타고 가려다 50분 소요,            '이태원 참사' 당시 이임재 전 용산경찰서장이 차량 이동을 고집하다 참사 현장에 늦게 도착한 것으로 확인됐습니다.             이태원 참사 관련 경찰의 부실 대응 의혹을 조사 중인 경찰청 특별감찰팀은 이 전 서장이 참사 당일 집회 관리 뒤인 밤 9시 50분쯤 용산경찰서 근처 설렁탕집에서 식사를 마치고 관용차로 이태원 일대로 향한 것으로 파악됐다고 밝혔습니다.  이 전 서장은 참사 발생 직전인 밤 10시쯤 녹사평역에 도착했지만 차량 정체로 진입이 어려워지자 경리단길 등을 통해 우회 진입을 시도했습니다. 이후 10시 55분에서 11시 사이 이태원 파출소 근처인 이태원엔틱가구거리에 도착했습니다. 녹사평역에서 이태원엔틱가구거리까지는 직선거리로 900m 정도로 도보로는 10분이 채 걸리지 않는 거리입니다.  이태원 엔틱가구거리에 도착한 이 전 서장은 더는 차량으로 진입하기 어렵다고 판단해 이태원 파출소까지 도보로 이동했습니다.  결국 이 전 서장은 참사 발생 50여 분이 지난 밤 11시 5분쯤 현장에 도착했습니다.  이 전 서장은 다만 20여 분 동안 머물렀던 식당에서 음주는 하지 않았던 것으로 확인됐습니다.  사건을 넘겨받은 특수본은 특별감찰팀이 확인한 동선 등을 바탕으로 이 전 서장이 차량 이동을 고집한 이유와 이동 중 참사 현장 관리와 지휘를 충분히 했는지 등을 따질 방침입니다. 또 이 전 서장이 밤 10시 20분쯤 현장에 도착해 지휘하기 시작했다고 기록된 용산경찰서 상황보고서도 수사선상에 오를 것으로 보입니다.,https://v.daum.net/v/20221105175102705
1,사회,용산서장 이태원 참사 당일 차량 이동 고집‥50분 늦게 현장 도착,"156명이 사망한 '10.29 이태원 참사' 당시 현장 총괄 책임자였던 이임재 전 용산경찰서장이 이태원 일대 극심한 교통 정체에도 차량 이동을 고집하다 현장에 늦게 도착한 것으로 확인됐습니다. 10.29 참사 관련 경찰의 부실 대응 의혹을 조사 중인 경찰청 특별감찰팀은, 이 전 서장이 참사 당일 집회 관리 후 오후 9시 47분쯤 용산서 근처 설렁탕집에서 식사를 마치고 관용차를 이용해 이태원 일대로 출발했다고 밝혔습니다. 이 전 서장은 참사 발생 직전인 저녁 10시쯤 녹사평역에 도착했지만, 이태원 일대 교통 정체 때문에 차량 진입이 어려운 상황에서 경리단길 등을 통해 우회 진입을 시도한 것으로 전해졌습니다. 결국 이 전 서장은 10시 55분에서 11시 1분 사이에 이태원 파출소 근처인 이태원엔틱가구거리에서 내려 걸어갔고, 참사가 발생한지 50분이나 지난 뒤인 11시 5분에야 현장에 도착했습니다. 녹사평역에서 이태원엔틱가구거리까지는 직선거리 900m 정도로, 도보로 10분이 채 걸리지 않는 거리인데도, 이 전 서장이 차량 이동을 고집해 현장에 도착하는 데 1시간 가까이 걸린 겁니다. 감찰팀은 이 전 서장의 휴대전화와 무전 기록 등을 확보해 차량 내 행적을 살피는 한편, 이 전 서장이 차량 이동을 고집한 이유와 차량 이동 중 지휘를 제대로 했는지 등을 조사하고 있습니다. 또 이임재 서장이 오후 10시 20분쯤 현장에 도착해 지휘하기 시작했다는 용산경찰서 상황보고서가 허위로 작성됐다는 의혹에 대해서도 조사할 방침입니다. 강나림 기자(allin@mbc.co.kr) 기사 원문 - https://imnews.imbc.com/news/2022/society/article/6424047_35673.html",https://v.daum.net/v/20221105162212179
1,사회,"전 용산서장, 도보 10분 거리 관용차 이동 고수하다 현장 늦게 도착","             이임재 전 용산경찰서장이 이태원 참사 사고 당일 도보로 10분도 채 걸리지 않는 거리를 관용차로 이동하겠다고 고집하다가 현장에 늦게 도착한 것으로 파악됐습니다.             경찰청 특별감찰팀에 따르면 이 전 서장은 참사 당일 집회 관리 뒤 밤 9시 47분쯤 용산서 근처 설렁탕집에서 식사를 마치고 차량으로 이태원 일대로 떠났습니다.  이 전 서장은 밤 10시쯤 녹사평역에 도착했지만 차량 정체로 더 이상 진입이 어려웠습니다.  녹사평역에서 이태원 파출소와 가까운 이태원엔틱가구거리는 직선거리로 900ｍ 정도로 걸어서 10분이 채 걸리지 않습니다.  하지만 이 전 서장은 차량을 타고 경리단길을 통해 우회 진입을 시도해 밤 10시 55분에서 11시 1분 사이에 이태원엔틱가구거리에 도착했습니다.  걸어서 10분 만에 갈 수 있는 거리인데, 차량 이동을 고집해 55분 이상 걸린 겁니다.  이태원엔틱가구거리에 도착한 이 전 서장은 차량 이동은 힘들다고 판단해 도보로 움직이기 시작했습니다.  결국 참사가 시작된 지 50분이나 지난 밤 11시 5분에 현장에 도착한 겁니다.  특별감찰팀은 이 전 서장과 목격자 진술, CCTV 분석 등을 통해 이 전 서장의 동선을 재구성했습니다.  이태원 참사 부실 대응을 수사하는 경찰 특별수사본부는 특별감찰팀으로부터 조사 내용을 넘겨 받았습니다.  특수본은 이 전 서장을 상대로 차량 이동을 고집한 이유와 차량 이동 중 참사 현장 관리와 지휘를 충분히 했는지 아닌지 등을 따질 예정입니다.  한편 이 전 서장이 밤 10시 20분쯤 현장에 도착했다고 기록된 용산경찰서 상황보고서의 허위 작성 의혹도 수사 대상이 될 전망입니다. ",https://v.daum.net/v/20221105161701109
1,사회,"[이태원 참사] 용산서장, 참사 발생 50분 지나 현장 도착…“차량 이동 고집”","이임재 전 서울 용산경찰서장이 ‘이태원 참사’가 발생해 교통 정체가 심각한 데도 차량으로 이동하다 참사 현장에 늦게 도착한 것으로 드러났다. 이 전 서장이 밤 10시 20분께 현장에 도착해 지휘했다고 기록된 용산경찰서 상황보고서의 허위작성 의혹도 수사 대에 오를 것으로 보인다. 경찰청 특별감찰팀은 이 전 서장이 참사 당일 2㎞ 거리의 삼각지역 대통령실 주변에서 열린 집회 관리를 마치고 용산서 근처 설렁탕집에서 식사를 하다 오후 9시 47분께 관용차를 타고 이태원으로 출발했다고 5일 밝혔다. 이 전 서장은 참사 발생 직전인 밤 10시께 녹사평역에 도착했으나 차량 정체로 더는 진입이 어려워지자 경리단길 등을 통해 이동을 시도했다. 이후 밤 10시 55분에서 윤석열 대통령이 참사를 보고 받은 11시 1분 사이 이태원 파출소 근처인 이태원엔틱가구거리에 도착했다. 녹사평역에서 이태원엔틱가구거리까지는 직선거리 900ｍ 정도로, 걸어서는 10분이 채 걸리지 않는다. 하지만 이 전 서장이 차량 이동을 고집하면서 무려 55분 이상 걸린 것으로 특별감찰팀은 보고 있다. 이태원엔틱가구거리에 도착한 이 전 서장은 이태원 파출소까지는 걸어서 이동했다. 결국 참사 발생 후 무려 50분이나 지난 밤 11시 5분에야 현장에 도착한 것이다. 이때는 이미 수십 명의 희생자가 나오는 등 지옥을 방불케하는 상황이었다. 이 전 서장의 구체적인 동선과 행적은 특별감찰팀이 이 전 서장과 목격자 진술, CCTV분석을 통해 재구성한 것이다. 이러한 허술한 대응에 늑장 보고가 피해를 키운 것으로 보인다. 참사는 오후 10시15분 시작됐지만 이상민 행정자치부 장관(밤 11시20분), 김광호 서울경찰청장(밤 11시36분), 윤희근 경찰청장(30일 새벽 0시14분) 등 정부 지휘부는 뒤늦게서야 사태를 인지했기 때문이다. 서울청 112 치안종합상황실을 총괄해야 하는 당직 상황관리관은 참사 당시 근무지를 이탈해 자신의 사무실에 있었던 것으로 드러났다.",https://v.daum.net/v/20221105161328068
1,사회,"용산서장 동선 공개...10분 거리 `차량이동` 고집, 50분 늦게 현장 도착","'이태원 압사 참사' 당시 현장 총괄 책임자였던 이임재 전 용산경찰서장이 이태원 일대 극심한 교통 정체에도 차량 이동을 고집하다 참사 현장에 늦게 도착한 것으로 확인됐다. 5일 이태원 참사 관련 경찰의 부실 대응 의혹을 감사 중인 경찰청 특별감찰팀에 따르면 이 전 서장이 참사 당일 집회 관리 후 오후 24분쯤 용산경찰서 인근 설렁탕집에서 식사를 했다. 오후 9시 47분 식사를 마친 이 전 서장은 관용차로 이태원 일대로 출발한 것으로 파악됐다. 이 전 서장은 참사 발생 직전인 오후 10시쯤 녹사평역에 도착했으나 차량 정체로 더는 진입이 어려워지자 경리단길 등을 통해 우회 진입을 시도했다. 이후 오후 10시 55분에서 11시 1분 사이 이태원 파출소 근처인 이태원엔틱가구거리에 도착했다. 녹사평역에서 이태원엔틱가구거리까지는 직선거리 900ｍ 정도로, 도보로는 10분이 채 걸리지 않는다. 하지만 이 전 서장이 차량 이동을 고집하면서 무려 55분 이상 걸린 것이다. 이 과정에서 이 전 서장이 차량 밖으로 나온 정황은 발견되지 않은 것으로 전해졌다. 이 전 서장이 관용차 안에서 어떤 지시를 내렸는지 등은 조사 중이다. 이태원엔틱가구거리에 도착한 이 전 서장은 극심한 체증으로 더는 차량 진입이 어렵다고 판단해 이태원 파출소까지는 도보로 이동했다. 결국 참사 발생 후 무려 50분이나 지난 오후 11시 5분에야 현장에 도착했다. 이때는 이미 수십 명의 심정지 환자가 나오는 등 수습 불가능한 '아비규환' 상황이었다. 이 전 서장은 다만 23분간 머물렀던 식당에서 음주는 하지 않았던 것으로도 알려졌다. 이 전 서장의 구체적인 동선과 행적은 특별감찰팀이 본인 및 목격자 진술, CCTV분석 등을 통해 재구성한 것이다.  경찰 특별수사본부는 이를 토대로 이 전 서장이 차량 이동을 고집한 이유와 차량 이동 중 참사 현장 관리와 지휘를 충분히 했는지 여부 등을 따질 방침이다. 아울러 이 전 서장의 휴대전화와 무전 기록 등을 확보해 차량 내 행적을 세밀하게 살펴볼 예정이다. 이 전 서장이 오후 10시 20분께 현장에 도착해 지휘하기 시작했다고 기록된 용산경찰서 상황보고서의 허위작성 의혹도 수사선상에 오를 것으로 보인다. 박양수기자 yspark@dt.co.kr",https://v.daum.net/v/20221105161209057
1,사회,도보 10분 거리를…관용차 이동 고집하다 1시간 걸려 참사 현장 도착한 용산서장,"특별감찰팀, 동선과 행적 운전자 진술, CCTV분석 등으로 재구성결국 참사 발생 후 50분이나 지난 오후 11시 5분에야 현장 도착 ‘이태원 참사’ 당시 현장 총괄 책임자였던 이임재 전 용산경찰서장이 차량 이동을 고집하다 참사 현장에 늦게 도착한 것으로 확인됐다. 압사당한 156명의 청춘들이 숨이 넘어가는데도 무사안일하게 교통정체가 풀리기를 기다렸던 것으로 보여 비판이 다시 거세지고 있다.  5일 이태원 참사 관련 경찰의 부실 대응 의혹을 조사 중인 경찰청 특별감찰팀은 “이 전 서장이 참사 당일 집회 관리 후 오후 9시 47분쯤 용산서 근처 설렁탕집에서 식사를 마치고 관용차로 이태원 일대로 출발한 것으로 파악됐다”고 밝혔다. 이 전 서장은 참사 발생 직전인 오후 10시쯤 녹사평역에 도착했으나 차량 정체로 더는 진입이 어려워지자 경리단길 등을 통해 우회 진입을 시도했다. 그는 이후 오후 10시 55분에서 11시 1분 사이 이태원 파출소 근처인 이태원 엔틱가구 거리에 도착했다. 녹사평역에서 이태원 엔틱가구 거리까지는 직선거리 900ｍ 정도다. 도보로는 10분이 채 걸리지 않고 뛰어가면 3~4분이내로 갈 수 있는 거리다. 하지만 무슨 이유에서인지 이 전 서장은 차량 이동을 고집해 무려 55분 이상 걸린 것이다. 이때는 이미 수십 명의 심정지 환자가 나오는 현장은 아수라장을 방불케하는 혼돈이 벌어지던 때였다. 이태원 엔틱가구 거리에 도착한 이 전 서장은 더는 차량 진입이 어렵다고 판단해 이태원 파출소까지는 도보로 이동했다. 결국 참사 발생 후 무려 50분이나 지난 오후 11시 5분에야 현장에 도착했다. 이 전 서장은 다만, 23분간 머물렀던 식당에서 음주는 하지 않았던 것으로도 알려졌다.  특별감찰팀은 이 전 서장의 구체적인 동선과 행적을 본인 및 차량 운전자 진술, CCTV분석 등을 통해 재구성했다. 사건을 넘겨받은 특수본은 특별감찰팀이 확인한 동선 등을 토대로 이 전 서장이 차량 이동을 고집한 이유와 차량 이동 중 참사 현장 관리와 지휘를 충분히 했는지 여부 등을 따질 방침이다. 또 오후 10시 20분쯤 현장에 도착해 이 전 서장이 지휘했다는 용산경찰서 상황보고서도 허위작성 의혹도 수사중이다. 최지영 기자",https://v.daum.net/v/20221105154808648
1,사회,"이태원 참사 당일 용산서장, 차량 이동 고집하다 현장 늦게 도착","이임재 전 서울 용산경찰서장이 차량 이동을 고집하다가 이태원 참사 현장에 늦게 도착한 것으로 확인됐다. 이 전 서장의 이동이 지연된 사이 이태원역 1번 출구 인근 골목에서는 압사자가 속출하는 아비규환의 상황이 벌어졌다. 5일 경찰청 특별감찰팀 조사 결과 이 전 서장은 참사 당일 오후 9시47분쯤 용산서 근처의 한 설렁탕집에서 관용차로 이태원 일대로 출발했다. 그는 대통령실 인근 집회 관리 후 오후 9시24분부터 같은 설렁탕집에서 식사를 했다. 이 전 서장은 참사 발생 직전인 오후 10시쯤 녹사평역에 도착했다. 그러나 차량 정체로 더는 진입이 어려워지자 경리단길. 하얏트호텔 등을 통해 우회 진입을 시도했다. 이후 오후 10시55분에서 11시1분 사이 이태원 파출소 근처인 이태원엔틱가구거리에 도착했다. 녹사평역에서 이태원엔틱가구거리까지는 직선거리 900ｍ 정도다. 도보로는 10분이 채 걸리지 않는다. 하지만 이 전 서장이 차량 이동을 고집하면서 무려 55분 이상 걸린 것이다. 이태원엔틱가구거리에 도착한 이 전 서장은 더는 차량 진입이 어렵다고 판단해 이태원 파출소까지는 도보로 이동했다. 결국 참사 발생 후 무려 50분이나 지난 오후 11시5분 현장에 도착했다. 이 전 서장이 오후 10시20분쯤 현장에 도착해 지휘하기 시작했다고 기록된 용산경찰서 상황보고서는 허위로 작성됐다. 다만 특별감찰팀은 이 전 서장이 23분간 머물렀던 설렁탕집에서서 음주는 하지 않은 것으로 확인됐다고 밝혔다. 경찰 관계자는 “이 전 서장의 구체적인 동선과 행적은 특별감찰팀이 본인 및 목격자 진술, 폐쇄회로(CC)TV 분석 등을 통해 재구성한 것”이라고 말했다. 구교형 기자 wassup01@kyunghyang.com",https://v.daum.net/v/20221105154432591
1,사회,"[이태원 참사] 용산서장, '차량이동' 고집해 현장 50분 늦게 도착(종합)","(서울=연합뉴스) 임순현 박규리 기자 = '이태원 참사' 당시 현장 총괄 책임자였던 이임재 전 용산경찰서장이 이태원 일대 극심한 교통 정체에도 차량 이동을 고집하다 참사 현장에 늦게 도착한 것으로 확인됐다. 이태원 참사 관련 경찰의 부실 대응 의혹을 조사 중인 경찰청 특별감찰팀은 이 전 서장이 참사 당일 집회 관리 후 오후 9시 47분께 용산서 근처 설렁탕집에서 식사를 마치고 관용차로 이태원 일대로 출발한 것으로 파악됐다고 5일 밝혔다. 이 전 서장은 참사 발생 직전인 오후 10시께 녹사평역에 도착했으나 차량 정체로 더는 진입이 어려워지자 경리단길 등을 통해 우회 진입을 시도했다.  이후 오후 10시 55분에서 11시 1분 사이 이태원 파출소 근처인 이태원엔틱가구거리에 도착했다. 녹사평역에서 이태원엔틱가구거리까지는 직선거리 900ｍ 정도로, 도보로는 10분이 채 걸리지 않는다. 하지만 이 전 서장이 차량 이동을 고집하면서 무려 55분 이상 걸린 것이다. 이 과정에서 이 전 서장이 차량 밖으로 나온 정황은 발견되지 않은 것으로 전해졌다.  이태원엔틱가구거리에 도착한 이 전 서장은 극심한 체증으로 더는 차량 진입이 어렵다고 판단해 이태원 파출소까지는 도보로 이동했고 결국 참사 발생 후 무려 50분이나 지난 오후 11시 5분에야 현장에 도착했다. 이때는 이미 수십 명의 심정지 환자가 나오는 등 수습 불가능한 '아비규환' 상황이었다. 이 전 서장은 다만, 23분간 머물렀던 식당에서 음주는 하지 않았던 것으로도 알려졌다.  이 전 서장의 구체적인 동선과 행적은 특별감찰팀이 본인 및 목격자 진술, CCTV분석 등을 통해 재구성한 것이다.  경찰 특별수사본부는 이를 토대로 이 전 서장이 차량 이동을 고집한 이유와 차량 이동 중 참사 현장 관리와 지휘를 충분히 했는지 여부 등을 따질 방침이다.  아울러 이 전 서장의 휴대전화와 무전 기록 등을 확보해 차량 내 행적을 세밀하게 살펴볼 예정이다. 이 전 서장이 오후 10시 20분께 현장에 도착해 지휘하기 시작했다고 기록된 용산경찰서 상황보고서의 허위작성 의혹도 수사선상에 오를 것으로 보인다. hyun@yna.co.kr ▶제보는 카톡 okjebo",https://v.daum.net/v/20221105153912517
1,사회,"용산서장, ‘차량 이동’ 고집…도보 10분 거리 55분 걸려 도착[이태원 핼러윈 참사]","‘이태원 참사’ 당시 현장 총괄 책임자였던 이임재 전 용산경찰서장이 차량 이동을 고집하다 참사 현장에 늦게 도착한 것으로 확인됐다. 이태원 참사 관련 경찰의 부실 대응 의혹을 조사 중인 경찰청 특별감찰팀은 이 전 서장이 참사 당일 집회 관리 후 오후 9시47분쯤 용산서 근처에서 식사를 마치고 관용차로 이태원 일대로 출발한 것으로 파악됐다고 5일 밝혔다. 이 전 서장은 참사 발생 직전인 오후 10시쯤 녹사평역에 도착했지만 차량 정체로 더는 진입이 어려워지자 경리단길 등을 통해 우회 진입을 시도했다. 이후 오후 10시55분에서 11시1분 사이 이태원 파출소 근처인 이태원엔틱가구거리에 도착했다. 녹사평역에서 이태원엔틱가구거리까지 직선거리는 900m정도로, 도보로 10분 정도 걸린다. 하지만 이 전 서장이 차량 이동을 고집하면서 55분 이상 걸린 것이다. 이태원엔틱가구거리에 도착한 이 전 서장은 더는 차량 진입이 어렵다고 판단해 이태원 파출소까지는 도보로 이동했다. 참사 발생 후 50분 이상 지난 오후 11시5분쯤에야 현장에 도착했다. 이때는 이미 수십 명의 심정지 환자가 나오는 등 사고 수습이 어려웠다. 이 전 서장의 구체적인 동선과 행적은 특별감찰팀이 본인 및 목격자 진술, CCTV분석 등을 통해 재구성한 것이다. 사건을 넘겨받은 특수본은 특별감찰팀이 확인한 동선 등을 토대로 이 전 서장이 차량 이동을 고집한 이유와 차량 이동 중 참사 현장 관리와 지휘를 충분히 했는지 여부 등을 따질 예정이다. 이에 따라 용산경찰서의 상황보고서 허위작성 의혹도 수사선상에 오를 것으로 보인다. 당시 보고서에는 이 전 서장이 오후 10시20분쯤 현장에 도착해 지휘하기 시작했다고 적혀 있었다. 박효재 기자 mann616@kyunghyang.com",https://v.daum.net/v/20221105152625345
1,사회,'차량 이동' 고집해 현장 50분 늦게 도착한 용산서장…보고서 허위 작성 의혹도," '이태원 참사' 당시 현장 총괄 책임자였던 이임재 전 용산경찰서장이 사고 발생 50분 뒤 현장에 도착한 것으로 알려진 가운데, 이태원 일대 차량 정체가 심각한 상황에서 차량 이동을 고집해 현장에 늦게 도착한 것으로 드러났습니다.  이태원 참사 관련 경찰의 부실 대응 의혹에 대해 조사 중인 경찰청 특별감찰팀은 오늘(5일) 이 전 서장이 참사 당일 집회 관리 후 오후 9시 47분쯤 용산서 근처 설렁탕집에서 식사를 마치고 관용차로 이태원 일대로 출발한 것으로 파악됐다고 밝혔습니다.  이 전 서장은 참사 발생 직전인 오후 10시쯤 녹사평역에 도착했으나 차량 정체로 더는 진입이 어려워지자 경리단길 등을 통해 우회 진입을 시도했으며, 이후 오후 10시 55분에서 11시 1분 사이 이태원 파출소 근처인 이태원엔틱가구거리에 도착한 것으로 알려졌습니다.  녹사평역에서 이태원엔틱가구거리까지는 직선거리 900ｍ 정도로, 도보로는 보통 10분이 채 걸리지 않습니다. 하지만 이 전 서장이 차량 이동을 택하면서 55분 이상 걸린 것입니다. 이태원엔틱가구거리에 도착한 이 전 서장은 더는 차량 진입이 어렵다고 판단해 이태원 파출소까지는 도보로 이동했고 참사 발생 후 50분이나 지난 오후 11시 5분에야 현장에 도착할 수 있었습니다.  당시에는 이미 수십 명의 심정지 환자가 나오고 있는 상황이었습니다.  이 전 서장은 23분간 머물렀던 식당에서 음주는 하지 않았던 것으로 알려졌습니다.  경찰 특별수사본부는 특별감찰팀이 확인한 동선 등을 토대로 이 전 서장이 차량 이동을 고집한 이유와 차량 이동 중 참사 현장 관리와 지휘를 충분히 했는지 등을 따질 방침입니다.  이 전 서장은 그동안 용산경찰서 112 상황보고 기록 등에 따라 참사 발생 직후인 오후 10시 17분∼20분쯤 현장에 도착한 것으로 알려져 있었습니다. 그러나 감찰 결과 소방청이 대통령실 국정상황실로 사고 발생 사실을 통보한 오후 10시 53분보다도 12분 늦게 현장에 도착한 것으로 확인된 것입니다.  따라서 이 전 서장이 오후 10시 20분쯤 현장에 도착해 지휘하기 시작했다고 기록된 용산경찰서 상황보고서의 허위 작성 의혹도 수사될 것으로 보입니다.  [이연수 디지털뉴스부 인턴기자 dldustn2001@naver.com]",https://v.daum.net/v/20221105152057240
