1,사회,‘업무개시 명령’에... 금속노조 “尹정부 업무중지를 명령한다”,"총파업을 벌이고 있는 민주노총 화물연대에 대해 윤석열 대통령이 업무개시 명령을 내린 것을 두고 29일 금속노조는 “윤석열식 법치의 실체이고 윤석열식 자유민주주의의 진실”이라며 “윤석열 정권에 ‘업무정지’를 명령한다”고 비판했다. 민주노총 소속 금속노조는 이날 성명에서 “그토록 자유를 부르짖던 대통령이 정작 노동자가 근로제공을 거부할 자유도, 개인이 영업을 포기할 자유도 부정하며 ‘화물연대 파업은 무조건 불법’이라고 악다구니를 쓴다”며 이렇게 비판했다. 금속노조(약 17만명)는 민주노총 내에서 화물연대가 속한 공공운수노조 다음으로 규모가 큰 산별노조다. 금속노조는 “공공운수노조 화물연대는 노조법의 적용을 받는 정당한 노동조합이다. 그러나 정부는 노동자를 노동자라 부르지 않고 자영업자라고 우긴다”며 “심지어 화물연대의 파업을 파업이라 부르지 못하고 끝까지 ‘운송거부’라고 주장한다”고 했다. 금속노조는 “파업이라고 부르면 정부가 화물연대를 합법노조로 인정하는 것이고 그러면 강제 업무개시명령의 명분이 사라진다. 반면 정부 주장대로 자영업자라면 정부가 개인의 선택에 이래라저래라 할 근거가 없다”며 “정부 주장은 앞뒤가 안 맞는다. 그래서 윤석열 정권의 업무개시 명령은 명령이 아니라 협박이고 행정이 아니라 억지”라고 했다. 금속노조는 “이 나라에서 파업은 법 조항 그 무엇과도 아무런 관련 없이 돈과 권력을 가진 자의 심기를 건드리는 것만으로 불법이다. 그래야 국가가 나서 온갖 수단으로 노동자의 저항을 파괴할 수 있기 때문”이라며 “이게 윤석열식 법치의 실체이고 윤석열식 자유민주주의의 진실”이라고 했다. 금속노조는 그러면서 “봉건왕조의 백성과 다르게 공화국의 시민은 권력을 스스로 선택하고 만들 ‘자유’가 있다. 압제자의 성벽은 무너지기 위해 존재한다”며 “우리 금속노동자는 노동의 권리를 지키기 위해, 헌법과 민주주의를 지키기 위해, 사회정의를 바로 세우기 위해, 윤석열 정권에 ‘업무정지’를 명령한다”고 했다. 정부는 29일 안전운임제(화물 차주의 최저운임 보장 제도) 영구 시행 등을 요구하며 파업을 벌이고 있는 화물연대에 업무개시 명령을 발동했다. 업무개시 명령이 발동된 것은 이 제도가 도입된 2004년 이후 처음이다. 화물연대는 “계엄령에 준하는 명령이고, 차라리 죽으라는 명령”이라며 거부 의사를 밝혔다.",조선일보,https://t1.daumcdn.net/news/202211/29/chosun/20221129234115124ouxw.jpg,https://v.daum.net/v/20221129234112857
1,사회,곳곳서 휘발유 품절 대란…화물연대 파업 장기화에 주유소 탱크 '바닥',"            김지영 기자 kjyou@mt.co.kr            화물연대 총파업이 엿새째 이어지며 서울 수도권에서 휘발유가 품절 사태가 이어지고 있다. 특히 지난 6월 총파업 때와 비교해 이번 파업에선 주유업계의 화물연대 조합원 비율이 단기간 급증하며 기름 수급에 차질을 빚는 주유소가 늘고 있다. 29일 관련 업계에 따르면 서울 수도권 지역에서 화물연대 파업 이후 기름을 공급받지 못한 주유소들이 휘발유 품절 안내문을 잇따라 내걸고 있다. 화물연대의 총파업으로 기름 수급에 차질이 생겼기 때문이다. 저유소에서 주유소로 석유제품을 운반하는 탱크로리(유조차) 운전기사의 화물연대 가입률은 전국 평균 70%에 이른다. 특히 서울 수도권에서는 조합원 가입률이 90%에 달한다. 지난 6월 화물연대 파업 당시 10%에 불과했던 가입률이 불과 5개월 만에 7배 이상 늘어난 셈이다. SK에너지·GS칼텍스·에쓰오일·현대오일뱅크 등 4대 정유사의 경우, 탱크로리 차량의 70~80%를 화물연대 조합원들이 운행 중인 것으로 알려졌다. 파업에 참여하는 조합원 비중이 높은 데다 조합원들의 운송 방해가 이어지며 정유업계는 지난 6월 화물연대 파업 때와는 비교가 되지 않을 정도로 피해가 커질 수 있다는 지적이다. 이 때문에 6월 파업 때보다 이번 파업에서 주유소 피해가 한결 심각할 수 있다는 관측이다. 화물연대는 '안전운임제' 일몰 폐지와 안전운임제 적용 차종·품목 확대를 주장하고 있다. 안전운임제는 현재 컨테이너와 시멘트 운송차량에만 적용되고 있는데 철강재, 자동차, 위험물(탱크로리 등), 사료·곡물 등으로 확대해야 한다는 목소리다. 안전운임제는 과로·과속·과적 등을 막기 위해 화물 노동자에게 최소 운임을 지급하는 제도다. 정부는 이날 윤석열 대통령 주재로 국무회의를 열고 화물업계에 사상 처음 업무개시명령을 내렸다. 이 명령이 발동되면 화물차 기사는 즉각 업무에 복귀해야 한다. 정당한 사유 없이 이를 거부하면 3년 이하의 징역이나 3000만원 이하 벌금에 처해지고, 면허정지 또는 취소된다. 정부는 우선 시멘트 업계에 업무개시명령을 적용한 후 다른 업종으로 확대하는 방안을 검토 중이다.  <저작권자 ⓒ '돈이 보이는 리얼타임 뉴스' 머니투데이, 무단전재 및 재배포 금지>",머니투데이,https://t1.daumcdn.net/news/202211/29/moneytoday/20221129223903504nvyf.jpg,https://v.daum.net/v/20221129223901338
1,사회,"공정위, 화물연대 공정거래법 위반 여부 검토…“엄정 대응”","            화물연대의 총파업이 길어지면서 공정거래위원회도 대응에 나섰다. 화물연대가 총파업 과정에서 비노조 사업자의 운송을 방해한 행위 등이 조사 대상이 될 것으로 보인다.              29일 공정위는 화물연대의 ‘부당한 공동행위’와 ‘사업자단체 금지행위’ 위반 여부에 대해 검토를 착수했다고 밝혔다. 화물연대가 소속 사업자에게 파업의 일환으로 운송거부에 참여하도록 강요했는지, 노조에 가입되지 않은 다른 사업자들의 운송을 방해했는지 등이 주요 조사 대상이다. 공정위는 “공정거래법을 위반한 혐의가 발견될 경우에는 법과 원칙에 따라 엄정하게 대응할 계획”이라고 밝혔다.              공정위는 2020년에도 대한의사협회가 의과대학 정원 확대 정책 철회를 주장하며 집단휴진에 나섰을 때 의협에 대한 조사에 나선 바 있다. 당시 의협도 각 회원(의사)에게 총파업 참여를 강요해 ‘사업자단체 금지행위’를 위반했다는 의혹을 받았다.              다만 화물연대가 공정거래법 적용 대상인 ‘사업자단체’에 해당하는지 여부는 쟁점이 될 것으로 보인다. 공정거래법은 사업자단체를 ‘그 형태가 무엇이든 상관없이 둘 이상의 사업자가 공동의 이익을 증진할 목적으로 조직한 결합체 또는 그 연합체’로 규정하고 있다. 다만 공정위는 지난 9월에도 비조합원 계약을 방해한 민주노총 건설노조에 대한 제재 절차에 착수하는 등, 여러 차례 노조를 사업자단체로 간주해 조사해왔다.            세종=서영빈 기자 suhcrates@donga.com",동아일보,https://t1.daumcdn.net/news/202211/29/donga/20221129212344857qbkv.jpg,https://v.daum.net/v/20221129212342332
1,사회,화물연대 “정부가 계엄령”… 업무개시명령서 거부 지침 내렸다,"화물연대는 사상 최초의 업무개시 명령을 “노동자에 대한 윤석열 정부의 계엄령 선포”라고 규정하며 강하게 반발했다. 화물연대는 29일 정부가 업무개시 명령을 내린 직후 낸 성명서를 통해 “계엄령에 준하는 명령이고, 차라리 죽으라는 명령”이라며 정부의 업무 개시 명령에 따르지 않겠다는 입장을 분명히 했다. 이어 “업무개시 명령은 태생부터 화물 노동자의 파업권을 제한하고 탄압하기 위해 도입됐다”고 주장했다. 이봉주 위원장을 비롯한 지도부 40여 명은 전국 각지에서 삭발식도 진행했다. 화물연대는 조합원들에게 정부의 명령서를 가급적 받지 말라는 지침을 내린 것으로 전해졌다. 또, 만약 명령서를 받게 될 경우 명령서 사본과 함께 일시나 장소, 교부 방법 등 자세한 사실을 적어 노조에 보고하도록 했다. 화물연대 내부에선 ‘정부의 명령서가 실효성이 없을 것’이라는 분위기가 강한 것으로 전해졌다. 민노총 본부도 강하게 반발했다. 민노총은 “대통령의 그릇된 노동관이 상황을 악화시키고 파국을 가져온다”는 성명을 내고 업무개시 명령의 즉각 철회를 요구했다. 민노총은 화물연대가 투쟁을 하는 16개 지역 거점에서 민노총의 각 지역본부가 연대해 투쟁을 지원한다는 방침이다. 민노총은 산하 조직에 ‘정부의 업무개시 명령을 규탄하는 성명을 즉각 발표하라’는 긴급 지침도 내렸다. 공공운수노조·금속노조 등 산하 조직들은 실제로 규탄 성명을 줄지어 쏟아냈다. 민노총 산하 노조들은 긴급 기자회견과 결의대회도 줄지어 열 계획이다. 야권도 “과잉대응” “반헌법적 결정”이라며 정부를 비판했다. 박홍근 더불어민주당 원내대표는 “정부가 약속을 파기한 것도 모자라 과잉 대응으로 사태를 치킨게임으로 몰아가고 있다”며 “화물연대를 협상 가치조차 없는 집단으로 매도하고, 조합원과 비조합원 사이를 이간질했다”고 했다. 김성환 정책위의장은 “파업의 원인 제공자는 화물연대가 아닌 정부인데도 윤석열 정부는 대화 대신 협박만을 하고 있다”고 했다. 이정미 정의당 대표는 “난데없는 업무개시 명령은 반헌법적인 위험한 칼이며 시대착오적인 녹슨 칼”이라고 했다.",조선일보,https://t1.daumcdn.net/news/202211/29/chosun/20221129212104233uklw.jpg,https://v.daum.net/v/20221129212102273
1,사회,첫 ‘업무개시’ 발동…화물연대 “가처분신청 검토”,"윤석열 대통령은 29일 민주노총 공공운수노조 화물연대본부(화물연대) 총파업과 관련해 “노사 법치주의를 확고하게 세울 것이며, 불법과는 절대 타협하지 않을 것”이라고 말했다. 정부는 이날 국무회의에서 시멘트 분야 운송거부자에 대한 업무개시명령을 의결한 후 발동했다. 2004년 화물운송 종사자에 대한 업무개시명령 제도 도입 후 파업 노동자에 대해 업무개시명령을 발동한 것은 처음이다. 화물연대는 가처분 신청을 통해 업무개시명령을 거부하겠다고 밝혀 갈등이 더 커질 것으로 전망된다. 윤 대통령은 용산 대통령실 청사에서 주재한 국무회의에서 “정부는 더 심각한 위기를 막기 위해 부득이 시멘트 분야의 운송거부자에 대해 업무개시명령을 발동한다”고 밝혔다. 윤 대통령은 “국민의 삶과 국가 경제를 볼모로 삼는 것은 어떠한 명분도 정당성도 없다”고 말했다. 윤 대통령은 그러면서 “더 늦기 전에 각자의 위치로 복귀해 달라”며 “불법행위 책임은 끝까지 엄정하게 물을 것”이라고 했다. 윤 대통령은 이어 “명분 없는 요구를 계속한다면 모든 방안을 강구해 단호히 대처할 수밖에 없다”고 말했다. 시멘트 외 다른 분야에 대한 업무개시명령 발동, 정부가 주체가 된 손해배상 청구 소송 등이 검토될 수 있다. 윤 대통령은 “연대 파업을 예고한 민노총(민주노총) 산하의 철도, 지하철 노조들은 진정한 약자들에 비하면 더 높은 소득과 더 나은 근로 여건을 가지고 있다”면서 “민노총의 파업은 정당성이 없으며 법과 원칙에 따라 단호하게 대처하겠다”고 했다. 파업에 나선 민주노총 소속 노동자들과 다른 노동자들을 ‘갈라치기’하는 발언으로 풀이된다. 정부가 발동한 업무개시명령 대상 시멘트 관련 업종 운수사는 201개며, 운수 종사자는 2500여명이다. 화물연대와 국토교통부는 30일 2차 교섭을 앞두고 있다. 원희룡 국토부 장관은 정부서울청사 브리핑에서 시멘트업계 집단운송거부자에 대해 업무개시명령을 발동하며 “산업·경제계 피해가 위중해 물류 정상화 조치가 시급하다고 판단해 이 같은 결정을 내렸다”고 말했다. 안전운임제 적용을 받고 있는 품목은 수출입 컨테이너와 시멘트 2개 품목이다. 정부는 다른 분야 파업 참여자에 대한 업무개시명령도 추가 발동할 것으로 보인다. 파업 중인 시멘트업계 운송거부자에게는 업무개시명령서가 송달된다. 명령을 송달받은 운송사업자 및 운수종사자는 명령서 발부 다음날 24시까지 운송업무에 복귀해야 한다. 복귀하지 않을 경우 운행정지·자격정지 등 행정처분이 내려진다. 기소될 경우 3년 이하 징역 또는 3000만원 이하 벌금형이 내려질 수도 있다. 화물연대는 “부당한 집행정지에 대한 명령무효 ‘가처분 신청’을 검토하겠다”고 밝혔다. 가처분 신청을 하면 정부가 개시명령 사유를 입증해야 한다. 국내외 전문가들은 정부의 업무개시명령에 대해 “헌법상 기본권을 침해하고 국제노동기구(ILO) 기본·핵심협약에도 반하기 때문에 위헌성이 있다”고 밝혔다. 유정인·류인하 기자 jeongin@kyunghyang.com",경향신문,https://t1.daumcdn.net/news/202211/29/khan/20221129225927534jfku.jpg,https://v.daum.net/v/20221129205608899
1,사회,"업무개시명령에 ""더 강력투쟁"" 예고…노정관계 시계제로","기사내용 요약 尹, 국무회의 직접 주재…시멘트 업무개시명령 발동 노동계, 가처분 신청 등 반발에 집행까지 난항 예상 민주노총·공공운수 투쟁 가세…총파업 장기화 우려 30일 정부·화물연대 2차 교섭…노정관계 '분수령'도 [서울=뉴시스] 강지은 기자 = 전국민주노동조합총연맹(민주노총) 소속 화물연대 노동자들의 총파업에 정부가 결국 사상 초유의 '업무개시명령' 발동 카드를 꺼내들면서 노정 관계는 격랑 속으로 빠지게 됐다. 특히 정부가 시멘트 분야를 시작으로 조속한 업무 복귀를 촉구하고 나섰지만, 화물연대는 업무개시명령에 굴하지 않고 더 강력한 투쟁을 이어가겠다는 방침이어서 노정 간 강대강 대치는 갈수록 심화할 것으로 보인다. 29일 노동계에 따르면 민주노총 공공운수노조 화물연대본부는 총파업 6일째인 이날 정부가 국무회의 의결을 거쳐 업무개시명령을 발동하자 이를 '계엄령'으로 규정하며 강력 반발했다. '도로 위의 최저임금제'로 불리는 안전운임제 일몰제 폐지를 요구하며 무기한 파업에 돌입한 화물 노동자들의 기본권을 정부가 업무개시명령으로 제한한 것은 계엄령과 다름 없다는 주장이다. 앞서 윤석열 대통령은 이날 오전 용산 대통령실에서 국무회의를 직접 주재하고, 시멘트 분야의 운송 거부자에 대해 업무개시명령을 심의·의결했다. 이는 지난 24일부터 시작된 화물연대 파업으로 시멘트 출고량이 90% 이상 급감하고, 건설현장 약 50%에서 레미콘 공사가 중단되는 등 산업 현장의 피해가 막대하다는 판단에 따른 것이다. 국토교통부는 국무회의에서 업무개시명령이 의결되자 곧바로 시멘트 분야에 대한 업무개시명령을 발동했다. 업무개시명령이 화물연대 파업에 발동된 것은 2004년 도입 이후 이번이 처음이다. 원희룡 국토부 장관은 이날 국무회의 직후 가진 화물연대 총파업 관련 관계부처 합동 브리핑에서 ""현 시점부터 운송 거부자에 대해 업무개시명령이 집행된다""고 밝혔다. 대상자는 시멘트 운수 종사자 2500여명이다. 해당 명령이 발동되면 화물차 기사는 즉각 업무에 복귀해야 한다. 이를 정당한 사유 없이 거부하면 3년 이하의 징역이나 3000만원 이하의 벌금에 처해지고, 면허정지 또는 취소된다. 정부는 ""복귀 의무를 불이행하는 경우에는 법과 원칙에 따라 엄정히 대응할 것""이라며 시멘트 분야뿐 아니라 다른 업종의 화물 노동자들도 총파업을 즉시 철회하고, 현장에 복귀할 것을 촉구했다.   그러나 노동계는 거세게 반발하고 있어 업무개시명령 집행까지 난항이 예상된다. 당장 화물연대는 정부가 업무개시명령을 발동하자 '가처분 신청'을 포함한 모든 방안을 검토하겠다고 밝혔다. 화물연대 관계자는 ""명령 무효 가처분 신청은 확실하게 방침을 세우고 있다""며 ""명령 취소 소송도 진행할 예정""이라고 했다. 화물연대는 또 ""정부는 화물 노동자가 '노동자'가 아닌 '개인 사업자'라고 한다. 개인 사업자가 자신의 영업을 중단하겠다는데 정부가 일을 하라고 강요한다는 것은 그야말로 어불성설""이라며 업무개시명령 정당성에 문제를 제기했다. 화물연대는 이날 오후에는 전국 16개 지역본부별로 파업 거점에서 정부의 업무개시명령 발동을 강력 규탄하고, 투쟁 결의를 다지는 지도부 삭발식을 진행하기도 했다. 업무개시명령서를 송달하는 과정에서 분쟁이 발생할 소지도 있다. 업무개시명령이 발동되면 화물차 기사 주소지로 명령서가 송달되며, 이를 받은 기사는 즉각 업무에 복귀해야 한다. 그러나 해당 기사가 명령서를 받지 못했다고 주장할 수 있다.  이에 대해 원희룡 장관은 ""카카오톡 메시지나 문자로 알릴 경우 최소한의 시간이 지나면 명령이 송달된 것으로 보는 유사 행정절차도 있다""고 말했다.   상황이 이런 만큼 업무개시명령 발동에도 곧바로 물류가 정상화되기는 쉽지 않을 것으로 보인다. 특히 화물연대뿐 아니라 상급단체인 민주노총과 공공운수노조도 정부의 업무개시명령에 더 강한 투쟁을 예고하면서 화물연대 총파업이 장기화할 우려도 나온다. 공공운수노조는 ""불의한 정권에 맞서 더 크고 더 강한 투쟁으로 응대할 것""이라고 밝혔다. 민주노총도 ""업무개시명령 발동 즉시 전 조직이 적극적인 연대와 투쟁을 결의했다""면서 ""반드시 승리로 이끌 것""이라고 했다. 민주노총은 이와 관련 오는 30일 긴급 임시중앙집행위원회를 소집하고, 향후 투쟁 계획을 발표할 예정이다. 이에 따라 노정 관계가 극단으로 치달을 가능성도 배제할 수 없다. 특히 노정 관계 분수령은 30일 국토부와 화물연대의 두 번째 협상 결과에 달릴 것으로 보인다. 국토부와 화물연대는 지난 28일 정부세종청사에서 총파업 이후 첫 면담을 가졌다. 그러나 양측 모두 기존의 입장을 되풀이하면서 면담은 1시간50분 만에 빈손으로 종료된 바 있다. 업무개시명령 이후 첫 자리인 만큼 어느 때보다 팽팽한 긴장감이 예상되는 가운데, 만약 협상이 또다시 결렬된다면 총파업 향방은 물론 향후 노정 관계는 한치 앞도 내다보기 어려울 수 있다.  윤 대통령은 이날 ""(화물연대가) 운송거부를 빨리 수습하고 현장에 복귀한다면 정부가 어려운 점을 살펴 풀어 줄 수 있지만, 명분 없는 요구를 계속한다면 정부도 모든 방안을 강구해 강하게 대처할 수 밖에 없다""고 말했다. ☞공감언론 뉴시스 kkangzi87@newsis.com ",뉴시스,https://t1.daumcdn.net/news/202211/29/newsis/20221129183707408bqme.jpg,https://v.daum.net/v/20221129183707212
1,사회,"울산경찰, 운송 방해 제지 경찰관 밀친 화물연대 조합원 체포","민주노총 공공운수노조 화물연대본부(화물연대) 총파업이 엿새째 접어든 가운데 울산에서 운송 방해를 제지하던 경찰을 밀친 조합원 1명이 체포됐다. 울산남부경찰서는 29일 화물연대 조합원 A씨를 공무집행방해 혐의로 조사 중이다. A씨는 이날 오후 5시 13분쯤 울산신항 터미널에서 출차 중인 차량 10대의 앞을 막으며 운송을 방해하다 이를 제지하는 경찰을 밀친 혐의를 받는다. 연행과정에서 현장에 있던 조합원 250여 명과 경찰이 충돌하기도 했으나 부상자는 발생하지 않았다. 앞서 울산 화물연대는 울산신항 일원에서 조합원 500여 명이 참석한 가운데 총파업 총력투쟁 결의대회를 열었다. 김태영 화물연대 수석부위원장과 김수범 화물연대 울산본부장 직무대행은 삭발을 하며 투쟁 결의를 다졌다. 이들은 “정부가 레미콘 운송 노동자를 시작으로 화물 노동자에게는 계엄령에 준하는 업무개시명령을 내렸다""며 ""이는 생계를 볼모로 목줄을 쥐고 화물 노동자의 기본권을 제한하겠다는 것으로 즉각 철회해야 한다""고 밝혔다.  파업이 길어지면서 피해도 가시화하고 있다. 현대자동차 울산공장은 완성차 탁송차량이 대부분 운행을 멈추면서, 직원들이 직접 차량을 몰고 출고센터로 옮기는 '로드 탁송'을 이어가고 있다. 현대중공업 등 조선업계에서도 자재 운송이 부분적으로 지연되고 있다. 울산= 박은경 기자 change@hankookilbo.com",한국일보,https://t1.daumcdn.net/news/202211/29/hankooki/20221129183541540tnqd.jpg,https://v.daum.net/v/20221129183538159
1,사회,"경찰, 업무개시명령 특단 지원… 집중수사팀 꾸려 업무 복귀 거부자 엄정 수사","윤희근 경찰청장이 민주노총 화물연대의 집단운송거부 사태와 관련해 “정부의 업무개시명령이 원활히 집행될 수 있도록 경찰은 특단의 관심을 갖고 지원하겠다”고 했다. 업무 복귀 거부자 등에 대한 철저한 수사를 위해 전국 18개 시도경찰청에 집중수사팀도 꾸린다. 윤 청장은 29일 오후 ‘화물연대 집단운송거부 관련 시도청장 화상회의’를 주재하며 이같이 밝혔다. 앞서 윤석열 대통령은 이날 오전 “정부는 오늘 우리 민생과 국가 경제에 초래될 더 심각한 위기를 막기 위해 부득이 시멘트 분야의 운송 거부자에 대해 업무개시명령을 발동한다”고 했다. 윤 청장은 이날 “국토교통부를 중심으로 지자체와 경찰이 참여하는 76개 합동점검팀이 시멘트 운송업체에 대한 현장조사를 진행하고 있다”며 “경찰은 합동점검팀의 현장조사 과정에 일체의 공무집행 방해 행위가 없도록 형사, 기동대 등 모든 역량을 투입하라”고 당부했다. 경찰은 화물연대의 운송 방해 활동 등이 예상되는 항만, 산업단지 등 주요 거점에 63개 중대 경력(약 3800명)을 배치했다. 이밖에 교통경찰 380명과 싸이카, 순찰차 등 장비 498대로 구성된 에스코트 신속대응팀을 꾸려 화물차량 정상 운행을 지원하고 있다. 윤 청장은 “기동대, 교통싸이카를 집중배치해 불법행위를 선제적으로 방지함으로써 정상적인 운송 종사자들이 피해를 당하지 않도록 지속적으로 챙겨주기 바란다”며 “업무복귀자, 비조합원을 상대로 한 폭력 등 보복 행위에 대해서는 일체의 관용 없이 현장 체포를 원칙으로 대응해달라”고도 했다. 이밖에 경찰은 불법 행위자에 대한 수사를 위해 전국 18개 시도경찰청에 집중수사팀을 꾸리고 경찰서에 전담수사팀을 구성하기로 했다. 윤 청장은 “운송업무 복귀 거부자는 물론 배후 세력까지 철저하게 수사하여 업무개시명령의 실효성을 확보하라”고 했다. 경찰은 화물연대 파업과 관련해 폭행, 업무방해, 재물손괴 등의 혐의로 총 9건 15명을 수사하고 있다.",조선일보,https://t1.daumcdn.net/news/202211/29/chosun/20221129183344265azbk.jpg,https://v.daum.net/v/20221129183342116
1,사회,"화물연대 ""업무개시명령은 계엄령""…무효 가처분 신청 검토","초유의 업무개시명령 발동에 화물연대는 ""계엄령에 준하는 명령""이라며 강하게 반발했다. 화물연대는 명령 무효 가처분신청 등 법적 대응을 검토하기로 했고, 민주노총은 국제노동기구(ILO)와 유엔에 긴급 개입을 요청했다. 정부와 노동계의 강대강 대치가 이어지면서 30일 예정된 교섭에 '빨간불'이 켜졌다. 민주노총 공공운수노조 화물연대본부는 29일 정부의 업무개시명령 국무회의 의결 직후 성명을 내고 ""화물노동자에게는 계엄령에 준하는 명령이자 차라리 죽으라는 명령""이라며 ""생계를 볼모로 목줄을 쥐고, 화물노동자의 기본권을 제한하겠다는 결정""이라고 반발했다. 화물연대 지도부는 이날 오후 전국 16개 지역본부에서 결의대회를 열고 삭발을 했다. 이봉주 화물연대 위원장은 ""우리는 경제를 볼모로 잡지 않았다""며 ""정부가 약속을 어겼기 때문에 파업에 돌입한 것으로, 진짜 대한민국을 힘들게 하는 것은 이 정권""이라고 비판했다. 화물연대는 ""운송개시명령을 거부하겠다""는 의사를 분명히 했다. 국무회의 의결을 통해 업무개시명령이 떨어지더라도 파업 참가자 개개인이 직접 해당 명령을 송달받지 못하면 이를 따라야 할 의무가 없다는 것이다. 국토교통부는 미리 확보한 화물 차주의 연락처와 주소 등을 통해 개별 화물노동자들에게 업무개시명령을 전하겠다는 방침이지만, 화물연대는 모든 방법을 동원해 이를 막겠다는 입장이다.  예상 가능한 방법 중 하나는 '블랙아웃'이다. 2020년 전공의 파업 당시 의료법상 업무개시명령이 발동된 적 있는데, 당시 파업 참가자들은 업무개시명령 송달을 회피하기 위해 휴대폰을 아예 꺼두는 방식을 택했다.  만약 명령서를 송달받는 경우 화물기사는 다음날 밤 12시까지 업무에 복귀해야 하며, 정당한 이유 없이 이에 따르지 않는 경우 3년 이하의 징역 또는 3,000만 원 이하 벌금에 처해질 수 있다. 1차 불응 때는 30일 이하 운행정지 처분이, 2차 불응 때는 화물운송 자격이 취소된다. 화물연대 관계자는 ""조합원이 명령서를 강제로 송부받는 경우엔 내부 논의를 통해 대응 방식을 결정할 것""이라고 말했다. 화물연대는 명령 무효 가처분신청 등을 검토 중이다. 운송개시명령에 위헌적 요소가 있다고 판단하기 때문이다. 만약 가처분신청이 이뤄지면 정부가 직접 업무개시명령 정당성을 입증해야 한다. 즉 화물연대가 '정당한 사유' 없이 화물운송을 거부했는지, 국가경제에 '매우 심각한 위기'를 초래한 것인지 등을 소명해야 하는데, 조건이 모호해 법적인 다툼이 발생할 여지가 크다. 화물연대는 국제기구 개입도 요청한 상태다. 공공운수노조는 국제운수노련(ITF) 및 민주노총과 함께 28일 ILO 사무총장과 유엔 평화적집회결사자유 특별보고관에게 긴급개입 요청 서한을 전달했다고 밝혔다. 요청 근거는 △현재 파업이 '전쟁이나 인구 전체 또는 일부의 생존·안녕을 위태롭게 하는 극도로 중대한 상황'에 해당하지 않는다는 점 △운송부문은 필수서비스가 아니라는 점 △업무개시명령이 구금 또는 벌금형의 처벌조항을 담고 있다는 점 등이다. 스티븐 코튼 ITF 사무총장은 요청서에서 ""업무개시명령은 결사의 자유에 대한 권리뿐 아니라 ILO 협약 29호와 105호(강제노동)를 심각하게 위반하는 것""이라고 강조했다. 노동계는 화물연대 지지 성명을 발표하며 정부를 비판했다. 한국노총은 ""정부가 화물차 노동자에게 직접 명령하려면 대책을 마련해야 한다""며 ""그런 각오도 없이 업무개시명령 운운하는 것은 강제노동과 착취""라고 비판했다. 민주사회를 위한 변호사모임(민변) 등 노동법률단체도 ""우리 법체계는 강제노역과 강제근로를 금지하고 있다""며 ""형사처벌과 행정제재를 무기 삼아 화물운수종사자에게 정부 명령에 따른 업무수행 의무를 부과하는 것은 근본적으로 위헌적""이라고 지적했다.  당장 30일로 예정된 두 번째 교섭은 개최 여부가 불투명해졌다. 화물연대 관계자는 ""아직 결정된 건 아무것도 없다""며 ""국토부에서 어떻게 나오느냐에 따라 교섭 여부가 결정될 것""이라고 말했다. 곽주현 기자 zooh@hankookilbo.com",한국일보,https://t1.daumcdn.net/news/202211/29/hankooki/20221129182553786eqem.jpg,https://v.daum.net/v/20221129182551910
1,사회,파업 2500명에 사상 첫 '업무복귀 명령',"정부가 엿새째 총파업을 벌이고 있는 전국민주노동조합총연맹 화물연대 소속 시멘트 운송 사업주 201곳과 운수종사자(차주) 2500명에게 업무개시명령을 내렸다. 화물 운송업자에게 업무개시명령을 내린 것은 노무현 정부 때인 2004년 제도를 도입한 이후 18년 만에 처음이다. 노동계는 명령 취소 소송 등을 동원한 전면 투쟁을 예고했다. 노·정 간 대치가 중대 분수령을 맞았다는 분석이 나온다.  윤석열 대통령은 29일 국무회의를 주재하고 “국가 경제에 초래될 더 심각한 위기를 막기 위해 부득이 시멘트 분야 운송 거부자에 대해 업무개시명령을 발동한다”고 밝혔다. 지난 24일 총파업 이후 시멘트 출고량이 평소보다 90~95% 감소하면서 전국 912개 건설 현장 중 508곳의 레미콘 타설이 중단되는 등 피해가 커지고 있다는 게 정부 판단이다. 윤 대통령은 “임기 중에 노사 법치주의를 확고하게 세우고, 불법과는 절대 타협하지 않을 것”이라며 “불법행위에 대한 책임은 끝까지 엄중하게 물을 것”이라고 강조했다. 원희룡 국토교통부 장관은 국무회의 직후 업무개시명령을 발동했다. 명령 대상은 화물연대 소속 시멘트 운송업 조합원으로 한정했다. 전국 시멘트 운송 차량 3000여 대 중 화물연대 조합원 비중은 70~80%에 달한다. 한국시멘트협회 관계자는 “파업 시작 후 800억원이 넘는 누적 손실을 봤다”고 밝혔다. 민주노총과 화물연대는 “화물 노동자 계엄령” “파국으로 가는 결정”이라며 반발했다. 화물연대는 성명을 통해 “정부의 반헌법적인 업무개시명령에 응하지 않겠다”고 대응 방침을 분명히 했다. 전날 안전운임제 관련 첫 협상에서 타협점을 찾지 못한 정부와 화물연대는 30일 다시 대화에 나설 예정이지만 합의에 도달하기는 어려울 전망이다. 한 노사관계 전문가는 “업무복귀명령 외에 실효성 있는 추가 조치가 필요하다”고 지적했다. 하헌형/이혜인 기자 hhh@hankyung.com",한국경제,https://t1.daumcdn.net/news/202211/30/ked/20221130011004391bmwc.jpg,https://v.daum.net/v/20221129182401864
