1,경제,"원희룡 ""업무개시명령 발동…화물연대파업으로 국가경제 위기""","(서울=뉴스1) 금준혁 기자 = 원희룡 국토교통부 장관이 국무회의에서 업무개시명령을 의결했다고 밝혔다. 원 장관은 29일 정부서울청사에서 관계부처 합동브리핑을 열고 ""집단 운송거부로 인해 국가경제가 매우 심각한 위기에 처해있다고 판단하고 업무개시명령을 발동했다""며 이같이 말했다. 그는 ""물류 정상화가 가장 시급하다고 판단되는 시멘트 분야를 대상으로 발동한다""라며 ""국무회의 의결이 완료된 현시점부터 운송거부자에 대한 업무개시명령이 집행된다""고 했다. 그러면서 ""업무개시명령은 운수종사자와 운송사업자를 처벌하려는 것이 아니다""며 ""화물운송 종사자가 업무에 복귀하도록 함으로써, 국가 물류망을 복원하고 국가경제 타격을 최소화하기 위한 불가피한 조치다""고 강조했다. 원 장관은 ""화물연대는 지금이라도 즉시 집단운송거부를 철회할 것을 엄중하게 촉구한다""고 말했다. rma1921kr@news1.kr ",뉴스1,https://t1.daumcdn.net/news/202211/29/NEWS1/20221129112311937fbml.jpg,https://v.daum.net/v/20221129112311991,1
1,경제,"경영계 ""화물연대 업무개시 명령 환영, 다른 업종도 확대해야""","경영계는 정부가 29일 민주노총 화물연대 소속 시멘트 분야 차주들에게 업무개시명령을 내린 것과 관련, ""다른 업종(에 대한 업무개시명령)도 적극 검토해 줄 것을 요청한다""며 환영의 뜻을 밝혔다.  김병유 한국무역협회 회원서비스본부장은 이날 입장을 내고 ""국가경제 피해 최소화와 국민 부담을 막기 위한 이번 시멘트 분야의 운송 거부자에 대한 업무개시명령을 환영한다""며 ""다른 업종에 대한 업무개시명령도 적극 검토해줄 것을 요청한다""고 밝혔다. 이어 ""정부는 더 이상 산업 현장에 피해가 확산되지 않도록 법과 원칙에 따라 불법 행동에 대해 단호히 대응해 줄 것을 촉구한다""고 덧붙였다.  한국경영자총협회도 이날 입장을 내고 ""정부가 국가 경제의 심각한 위기를 막기 위해 시멘트 분야 업무개시명령을 발동한 것은 다행""이라며 ""우리 산업과 수출의 기반이자 국민 생활과 직결된 철강, 자동차, 정유, 화학 분야 등도 한계에 다다른 만큼 피해가 더욱 커지기 전에 업무개시명령 확대를 검토해야 한다""고 밝혔다.  전국경제인연합회는 ""정부의 업무개시명령은 이러한 위기 상황에 대응하기 위한 불가피한 조치""라며 ""실효성도 입증이 되지 않은 안전운임제를 정부가 3년간 연장하겠다는데도 집단운송거부를 이어가는 것은 명분이 미약하다""고 강조했다. 이어 ""모든 경제주체가 위기 극복에 힘을 모아야 할 때""라며 ""화물연대가 지금이라도 집단운송거부를 중단하고 합리적인 대화와 타협에 나서기를 바란다""고 덧붙였다. 장근무 대한상공회의소 유통물류진흥원장은 ""대화와 타협으로 해결해 나가고자 했음에도 산업현장 '셧다운' 등 피해가 커지고 있는 상황""이라며 ""시멘트 분야 업무개시명령은 불가피한 조치""라고 말했다. 박정일기자 comja77@dt.co.kr",디지털타임스,https://t1.daumcdn.net/news/202211/29/dt/20221129144615161qoue.jpg,https://v.daum.net/v/20221129144613618,1
1,경제,"무협 ""업무개시명령 환영…시멘트 외 업종도 적극검토 요청""","[아시아경제 문채석 기자] 정부가 민주노총 공공운수노조 화물연대 총파업과 관련해 시멘트 분야 운송 거부자에게 업무개시 명령을 내린 데 대해 한국무역협회는 ""환영한다""며 다른 업종에도 명령을 확대 적용하라고 요청했다. 29일 김병유 무협 회원서비스 본부장은 논평을 통해 ""무협은 국가경제 피해를 최소화하고 국민 부담을 막기 위해 (정부가 시행한) 이번 시멘트 분야의 운송 거부자 업무개시명령을 환영한다""고 말했다. 김 본부장은 ""화물연대의 집단운송거부 및 불법행동으로 인해 갈수록 산업현장 피해가 확산되고 있어 다른 업종에 대한 업무개시명령도 적극 검토해 줄 것을 (정부에) 요청한다""고 했다. 이어 ""정부는 더 이상 산업 현장에 피해가 확산되지 않도록 법과 원칙에 따라 불법 행동에 대해 단호히 대응해 줄 것을 촉구한다""고 덧붙였다.  문채석 기자 chaeso@asiae.co.kr",아시아경제,https://t1.daumcdn.net/news/202211/29/akn/20221129145058446gktq.jpg,https://v.daum.net/v/20221129145057778,1
1,경제,"경영계 ""업무개시명령, 불가피한 조치‥물류 정상화 기대한다""","화물연대 파업 엿새째인 오늘, 정부가 시멘트 분야에 업무개시명령을 발동하자 ""불가피한 조치""라며 물류 정상화를 기대한다는 입장을 내놨습니다. 대한상공회의소는 오늘 입장문을 내고 ""모든 경제주체가 힘을 모아야 할 때에 화물연대 집단운송거부가 장기화되면서 국가경제의 피해가 확산되고 국민생활 불편은 커져가고 있다""면서 ""시멘트 분야 업무개시명령은 불가피한 조치라고 생각한다""고 밝혔습니다. 한국경영자총연합회는 ""정부가 국가 경제의 심각한 위기를 막기 위해 시멘트 분야의 업무개시명령을 발동한 것에 대해 다행""이라면서 ""시멘트 분야 이외에도 우리 산업과 수출의 기반이자 국민 생활과 직결된 철강, 자동차, 정유, 화학 분야 등도 한계에 다다른 만큼 피해가 더욱 커지기 전에 업무개시명령 확대를 적극 검토해야 한다""고 요구했습니다. 한국무역협회도 ""정부는 더 이상 산업 현장에 피해가 확산되지 않도록 법과 원칙에 따라 불법 행동에 대해 단호히 대응해 줄 것을 촉구한다""며 환영 입장을 밝혔습니다. 전국경제인연합회는 ""화물연대의 핵심 요구사항인 안전운임제는 해외에서 유례를 찾기 어렵고 실효성도 입증이 되지 않은 제도""라면서 ""정부가 화물연대의 요구에 따라 안전운임제를 3년간 연장하겠다고 밝혔는데도 집단 운송거부를 이어가는 것은 명분도 미약하다""고 주장했습니다. 중소기업중앙회는 ""운송거부 기간이 길어지면 중소기업들은 제품 납기가 지연되고 원부자재 조달이 어려워질 뿐만 아니라 해외 거래처마저 끊길 우려가 커진다""다며 ""정당한 명분 없이 국가 경제를 볼모로 삼고 집단운송거부를 하는 화물연대는 당장 업무에 복귀하기를 촉구한다""고 밝혔습니다. 임상재 기자(limsj@mbc.co.kr) 기사 원문 - https://imnews.imbc.com/news/2022/econo/article/6431623_35687.html [저작권자(c) MBC (https://imnews.imbc.com) 무단복제-재배포 금지]",MBC,https://t1.daumcdn.net/news/202211/29/imbc/20221129150712589gvwz.jpg,https://v.daum.net/v/20221129150412344,1
1,경제,"화물연대 총파업 엿새째…당정, 건설현장 위기상황 점검 간담회","(서울=연합뉴스) 김철선 기자 = 국민의힘과 정부는 29일 '화물연대 집단운송 거부로 인한 건설현장 위기상황 점검 긴급간담회'를 개최한다. 이날 간담회는 민주노총 공공운수노동조합 화물연대본부의 총파업이 엿새째에 접어드는 가운데 집단운송 거부에 따른 건설 업계 피해 상황을 점검하고 대응 방안을 마련하려고 열린다. 여당에서는 성일종 정책위의장과 송언석 원내수석부대표, 국토교통위원회 간사 김정재 의원, 환경노동위원회 간사 임이자 의원 등이 참석하고, 정부에선 국토교통부 이원재 1차관과 김상문 건설정책국장, 고용노동부 이정한 노동정책실장 등이 자리한다. 건설업계에서도 안시권 대한건설협회 상근 부회장과 김승기 대한전문건설협회 상근 부회장, 건설업체 경영진 및 현장 소장들이 참석할 예정이다. 전날 당정은 레미콘 업계 측 요청으로 위기상황 점검 간담회를 열어 레미콘 업계의 피해 상황을 점검한 바 있다. 한편, 윤석열 대통령은 이날 국무회의를 직접 주재하고 화물노조 집단운송거부 사태와 관련해 업무개시명령 발동 여부를 심의할 예정이다. kcs@yna.co.kr ▶제보는 카톡 okjebo",연합뉴스,https://t1.daumcdn.net/news/202211/29/yonhap/20221129050004075xqwq.jpg,https://v.daum.net/v/20221129050004320,1
1,정치,野 “정부 과잉대응 치킨게임 몰아가”...尹 업무개시명령에 반발,"            윤석열 대통령이 29일 화물연대 총파업과 관련해 시멘트 분야의 운송 거부자에 대해 업무개시명령을 발동하자 야권은 일제히 반발했다.            박홍근 더불어민주당은 이날 원내대책회의에서 “정부가 약속을 파기한 것도 모자라 과잉대응으로 사태를 치킨게임으로 몰아가고 있다”며 “화물연대를 협상 가치조차 없는 집단으로 매도하고, 조합원과 비조합원 사이를 이간질했다”고 말했다. 그는 이어 “이런 상황에서 첫 교섭이 제대로 진행될 리 만무했다”며 “무능·무책임·무대책으로 일관한 정부의 태도가 사태 키웠다”고 지적했다. 김성환 정책위의장도 “파업의 원인 제공자는 화물연대가 아닌 정부인데도 윤석열 정부는 대화 대신 협박만을 하고 있다”고 지적했다. 그러면서 “2004년 제도 도입 이후 업무개시명령은 단 한 번도 실행된 적이 없다”며 “그럼에도 정부가 강행할 것처럼 보이는데 갈등을 조정하고 해결해야 할 정부가 오히려 갈등을 조장하고 있는 것”이라고 비판했다. 박용진 민주당 의원은 이날 MBC라디오 방송에 출연해 “(윤 대통령이)세상일을 몰라도 너무 모른다”며“정부가 약속을 해놓고는, 또다시 파업을 만들어내고 있는 노동자들의 책임만 묻겠다는 식으로 나가고 있는 것”이라고 말했다. 정의당도 이날 기자회견을 갖고 정부의 업무개시 명령의 부당성에 대해 성토했다. 이정미 정의당 대표는 “어제 월드컵 한국과 가나전에서 앤서니 테일러 주심은 코너킥 상황에서 경기종료를 알린 것에 대한 벤투 감독의 정당한 항의에 되레 레드카드를 꺼내 들었다”며 “지금 화물연대 노동자들에게 업무개시명령이라는 부당한 레드카드를 내미는 정부의 행태가 바로 이와 같다”고 지적했다. 이 대표는 “정부는 지난 6월, 화물연대 노동자들에게 지금은 2개 품목에만 적용되고 있는 안전운임제의 범위를 확대하겠다고 철석같이 약속했다”며 “화물 노동자들의 파업은 바로 이 거짓말 정부에게 약속 지키라는 정당한 외침”이라고 강조했다. 그러면서 “업무개시명령은 반헌법적인 위험한 칼이다. 실효성도 없고 시대착오적인 녹슨 칼”이라며 “윤 대통령은 당장 그 칼을 거두어야 한다”고 촉구했다. 심상정 정의당 의원은 “그동안 정부가 한 일이라고는 업무개시명령의 명분을 쌓는 일만 해왔다”며 “교섭도 그 명분 축적을 위한 생색내기 용으로 진행했다”고 주장했다. 심 의원은 이어 “노동권을 무력화하기 위한 목적으로 처음부터 기획된 업무개시명령은 헌법 정신에 정면으로 위배된다”며 “노동탄압의 수단으로 업무개시명령을 악용하는 일이 더 이상 일어나지 않도록 법을 개정하겠다”고 덧붙였다.",매일경제,https://t1.daumcdn.net/news/202211/29/mk/20221129113307193dafz.jpg,https://v.daum.net/v/20221129113303425,0
1,정치,野 “파업 원인 제공자는 화물연대 아닌 尹정부…대화 대신 협박만”,"            더불어민주당 박홍근 원내대표는 이날 원내대책회의에서 “정부가 약속을 파기한 것도 모자라 과잉대응으로 사태를 치킨게임으로 몰아가고 있다”며 “화물연대를 협상 가치조차 없는 집단으로 매도하고, 조합원과 비조합원 사이를 이간질했다”고 말했다.                           박 원내대표는 “이런 상황에서 첫 교섭이 제대로 진행될 리 만무했다”며 “무능·무책임·무대책으로 일관한 정부의 태도가 사태 키웠다”고 지적했다.                        정의당은 이날 긴급 기자회견을 열고 정부를 비판했다. 이정미 대표는 “지난 6월 정부는 노동자들에게 2개 품목에만 적용되는 안전운임제 범위를 확대하겠다고 약속했다”며 “그 답을 내놔야지 난데없는 엄벌 타령에 업무개시명령이 가당키나 한 일이냐”고 반문했다.                           이 대표는 “업무개시명령은 반헌법적인 위험한 칼이다. 실효성도 없고 시대착오적인 녹슨 칼”이라며 “윤 대통령은 당장 그 칼을 거두어야 한다”고 촉구했다. 이은주 원내대표는 “끝내 업무개시명령을 발동하겠다면 그건 화물노동자, 그리고 노동 3권을 보장한 우리 헌법에 대한 도발”이라며 “‘바퀴 달린 노예’나 다름없는 화물노동자들에게 (노동 3권을 보장하는) 헌법 33조는 생존을 보장받기 위한 유일한 수단”이라고 강조했다.            야권은 29일 정부가 화물연대의 집단운송거부에 대해 업무개시명령을 예고한 것과 관련해 “과잉대응”, “반헌법적 결정”이라고 한목소리로 비판했다. 김성환 정책위의장도 “파업의 원인 제공자는 화물연대가 아닌 정부인데도 윤석열 정부는 대화 대신 협박만을 하고 있다”고 지적했다. 그러면서 “2004년 제도 도입 이후 업무개시명령은 단 한 번도 실행된 적이 없다”며 “그럼에도 정부가 강행할 것처럼 보이는데 갈등을 조정하고 해결해야 할 정부가 오히려 갈등을 조장하고 있는 것”이라고 비판했다. 서영교 최고위원도 이날 YTN ‘뉴스라이더’에 출연해 “정부는 충분히 대화하고 논의하고, 들으라고 있는 것 아닌가”라며 “마음을 열고 충분히 노동자 입장에서 대화하고 타협해 협상을 이끌어야 한다”고 지적했다. 조성민 기자 josungmin@segye.com",세계일보,https://t1.daumcdn.net/news/202211/29/segye/20221129111353301ngau.jpg,https://v.daum.net/v/20221129111353553,0
1,사회,"화물연대 강원본부 ""정부 업무개시명령에도 투쟁 계속""","(춘천=연합뉴스) 이해용 기자 = 민주노총 화물연대 강원본부는 29일 정부의 업무개시명령을 거부하고 투쟁을 이어나가겠다는 입장을 밝혔다. 김대한 강원본부장은 ""정부의 업무개시명령이 위법이기 때문에 최대한 투쟁하겠다""며 ""아직 업무개시명령을 송달받지 못했지만 (받아도) 거부하는 쪽으로 가겠다""고 말했다. 이어 ""정부는 안전운임제를 3년 연장해준다고 하지만 화주에 대한 처벌은 쏙 빼놔 반쪽짜리에 불과하다""며 ""안전운임제를 계속 시행하고 품목을 확대하는 등 성의있게 교섭에 나서야 한다""고 촉구했다. 또 ""화물 운전 노동자들이 하루 14∼16시간 일하지만, 시간당 따지고 보면 최저 임금에도 미치지 못한다""며 ""파업을 성공시켜 화물 노동자의 권리를 찾겠다""고 덧붙였다. 도내에서는 화물연대 조합원 400여명이 총파업에 참여하고 있다. dmz@yna.co.kr ▶제보는 카톡 okjebo",연합뉴스,https://t1.daumcdn.net/news/202211/29/yonhap/20221129172108480pekf.jpg,https://v.daum.net/v/20221129172108893,0
1,정치,"야당, 업무개시명령 발동에 “철회하고 대화·교섭하라”","야당은 29일 화물연대 총파업 관련 정부의 업무개시명령 발동에 대해 “위헌소지가 있다”며 철회를 요구했다. 안호영 더불어민주당 수석대변인은 이날 서면브리핑을 통해 업무개시명령이 “외형상 법치주의를 내걸었지만 법적 처벌을 무기로 화물노동자에 일방적 희생을 강요하는 것”이라며 “법치라는 미명으로 화물운전자에게 운전만을 강요한다고 해서 화물노동자와 국민의 안전이 자동으로 지켜지는 것이냐”고 밝혔다. 그는 “업무개시명령은 내용과 절차가 모호하고 위헌성이 높아 2004년 도입 이후 단 한 번도 발동되지 않았다”며 “철회하고 화물연대와 대화와 교섭에 성실히 임하라”고 했다. 박용진 민주당 의원은 이날 사회관계망서비스(SNS) 글에서 “화물연대의 요구를 ‘무책임하다’고 찍어누르는 대통령이야말로 무책임하다”며 “안전운임제를 제도적으로 아예 정착시켜야 한다. 새로운 비용이 들어가니까 부담스럽다면 한쪽을 ‘불법 세력’으로 규정할 것이 아니라 솔직하게 손을 맞잡고 대화하고 타협해야 한다”고 말했다. 박홍근 민주당 원내대표는 정부가 업무개시명령을 심의하기 전 국회에서 열린 원내대책회의에서 “과잉대응으로 화물연대를 폭력집단으로 매도하고 조합원·비조합원 사이를 교묘하게 이간질하고 있다”며 “무능·무책임·무대책으로 일관한 정부의 태도가 사태를 키운 것”이라고 말했다. 김희서 정의당 수석대변인은 논평에서 업무개시명령을 발동한 윤석열 정부에 대해 “상황을 해결하려는 의지도 능력도 없고, 독선과 아집으로 상황을 파국으로 이끌고 있다”며 “노동자에게 강경대응으로 일관하고 불법 딱지를 마구잡이로 붙여 여론을 호도하여 국민 갈라치기를 조장하는 것은 국정운영의 명분과 자신이 없는 정권이 국면전환을 위해 썼던 방식”이라고 밝혔다. 그는 “안전운임제 약속을 제대로 지키지 않은 국토(교통)부의 직무유기와 무능부터 바로잡고, 사회적 참사의 책임자 이상민 (행정안전부) 장관과 윤희근 경찰청장이 노동자들을 겁박하고 무관용을 언급하는 국민모독 행위부터 바로잡기 바란다”고 말했다. 이정미 정의당 대표는 이날 업무개시명령 발동 전 연 긴급기자회견에서 “어제 월드컵 한국-가나 전에서 주심은 코너킥 상황에 경기종료를 알린 데 대한 벤투 (한국 축구 대표팀) 감독의 정당한 항의에 되레 레드카드를 꺼냈다”며 “화물연대 노동자들에게 업무개시명령이라는 부당한 레드카드를 내미는 정부의 행태가 이와 같다”고 말했다. 이 대표는 “업무개시명령은 반헌법적인 위험한 칼”이라며 “정부는 지난 6월 안전운임제 범위를 확대하겠다고 철석같이 약속했다. 그 답을 내놓아야지, 난데없는 엄벌 타령에 업무개시명령이 가당키나 한 일이냐”고 말했다. 윤승민 기자 mean@kyunghyang.com",경향신문,https://t1.daumcdn.net/news/202211/29/khan/20221129152707585kfjj.jpg,https://v.daum.net/v/20221129152705242,0
1,사회,"""업무개시명령은 화물노동자에게 내려진 계엄령, 철회하라""","                         화물연대 대전지역본부가 사상 처음으로 내려진 업무개시명령은 화물노동자들에게 계엄령을 선포한 것과 다름없다며 즉각적인 철회를 촉구했다.                        이날 투쟁사에 나선 김경선 화물연대 대전지역본부장은 ""오늘 법과 원칙을 강조하던 대통령이 헌법에 보장된 노동자의 파업권과 단결권을 제한하는 반헌법적 조치를 내놓았다""며 ""대통령은 화물노동자를 폭도로 내몰고, 우리의 투쟁을 불법이라 말한다. 더 이상 죽지 않고 살고 싶다는 외침이 어찌 불법이란 말이냐""고 따졌다.                                                      그는 또 ""정부는 지난 6월 총파업 이후 많은 시간에도 불구하고 딱 한번 교섭에 임했다. 그것도 바뀐 것은 아무것도 없었다""며 ""원희룡 국토부 장관은 거짓말만 일삼고, 언론플레이로 화물노동자들을 사지로 내몰고 있다. 법과 제도를 개선하겠다는 약속은 어디 있느냐""고 목소리를 높였다.                        그러면서 김 본부장은 ""민주노총은 화물연대에 대한 탄압을 노동자의 노동권뿐만 아니라 노동조합 파괴책동으로 규정하고, 전 조직을 동원해 윤석열 정부에 대응하는 투쟁에 나설 것""이라고 강조했다.                                                   또한 연대발언에 나선 이성우 정의당대전시당 위원장과 정현우 진보당대전시당위원장도 업무개시명령은 윤석열 정부의 반노동 정책의 정점을 찍은 것으로 제도 자체를 철폐해야 한다고 주장하면서 화물연대와 함께 끝까지 투쟁하겠다고 말했다.            [장재완 기자] 총파업 6일째를 맞은 29일 오후 민주노총 공공운수노조 화물연대 대전지역본부는 대전 대덕구 문평동 대덕우체국 앞에서 '정부의 업무개시명령 탄압에 맞선 지도부 삭발식 및 결의대회'를 개최했다. 이들은 업무개시명령은 그 태생부터 오로지 화물노동자의 파업권을 제한하고 탄압하기 위해 도입된 것이라며 2004년 도입 이후 단 한번도 발동된 적 없는 사문화된 제도라고 주장했다. 그럼에도 불구하고 이날 윤석열 대통령이 업무개시명령을 발동한 것은 화물노동자에게 내려진 준계엄령과 같다면서 이는 차라리 죽으라는 것이라고 비난했다. 즉각 업무복귀 명령을 따르지 않으면 화물운송종사자 자격을 박탈할 수 있기 때문이라는 것. 이들은 생존권을 외치는 화물노동자들의 생계를 볼모로 목줄을 쥐고 헌법에도 보장된 노동자의 기본권을 제한하겠다는 윤석열 정부는 독재정권이나 다름없다고 규탄했다. 그러면서 ""우리는 이러한 무자비한 화물노동자들에 대한 국가의 폭력에 굴복할 수 없다. 투쟁으로서 반드시 일몰제 폐지와 안전운임제 확대를 쟁취해 낼 것""이라고 강조했다. 연대발언에 나선 김율현 민주노총대전지역본부장은 ""정부는 지난 6월 화물노동자들의 투쟁에 안전문제를 지속적으로 확대하고, 이를 위한 대화에 나서겠다고 약속했지만 약속은 지켜지지 않았다. 그래서 화물연대의 총파업 6일째를 맞고 있다""며 ""그런데 정부는 오늘 반헌법적인 업무개시 명령을 내렸다""고 말했다. 이어 ""뿐만 아니라 파업 주동자와 극렬 가담자의 배우자까지 색출해서 사법처리하겠다고 노동자들을 겁박하고, 심지어는 화물노동자들의 생계수단인 면허증까지 정지하고 취소하겠다고 한다""며 ""대화는 거부하고 오로지 구속과 협박으로 문제를 해결하려고 한다. 이는 국민에게 위임받은 권한을 넘어선 것""이라고 비난했다. 이날 결의대회 마지막 순서는 총파업 투쟁 승리를 다짐하는 김경선 화물연대 대전지역본부장의 삭발식이 거행됐다. 화물연대 지도부 삭발식은 전국 16개 지역본부별로 각 지역에서 진행됐다. 한편, 대전지역 시민사회단체와 노동계는 오는 30일 오후 2시 문평동 대덕우체국 앞에서 화물연대 총파업지지 기자회견을 연 뒤, 오후 6시에는 둔산동 타임월드백화점 앞 사거리에서 화물연대 투쟁 승리 결의대회를 개최할 예정이다. 저작권자(c) 오마이뉴스(시민기자), 무단 전재 및 재배포 금지",오마이뉴스,https://t1.daumcdn.net/news/202211/29/ohmynews/20221129155708848olul.jpg,https://v.daum.net/v/20221129155707445,0
